Time,Concentration
0,0
0.1,2.339768465400684
0.2,4.204589612724318
0.30000000000000004,5.679634641630097
0.4,6.835067102003416
0.5,7.728680205411012
0.6000000000000001,8.40807087292334
0.7000000000000001,8.912431889746824
0.8,9.274029244854267
0.9,9.519419951896111
1,9.670455935191365
1.1,9.74511155805282
1.2000000000000002,9.758165770459053
1.3,9.72176441213687
1.4000000000000001,9.645883721839573
1.5,9.53871240614084
1.6,9.406966573036605
1.7000000000000002,9.256149322988007
1.8,9.09076471871343
1.9000000000000001,8.914494147528682
2,8.730341682439734
2.1,8.54075388783379
2.2,8.347718559066331
2.3000000000000003,8.152846096706098
2.4000000000000004,7.957436566166175
2.5,7.762534957590782
2.6,7.5689767191293305
2.7,7.377425272580488
2.8000000000000003,7.188402920201134
2.9000000000000004,7.002316304013788
3,6.819477374950321
3.1,6.640120661005007
3.2,6.464417484942757
3.3000000000000003,6.292487667830496
3.4000000000000004,6.12440916045443
3.5,5.9602259670276725
3.6,5.799954661574849
3.7,5.643589744607358
3.8000000000000003,5.491108044199341
3.9000000000000004,5.342472329712489
4,5.197634276854984
4.1000000000000005,5.056536898389915
4.2,4.919116534719324
4.3,4.785304482009597
4.4,4.655028321872581
4.5,4.5282130053634715
4.6000000000000005,4.404781734779989
4.7,4.284656679100566
4.800000000000001,4.167759552595687
4.9,4.054012080950524
5,3.943336374953735
5.1000000000000005,3.835655228276722
5.2,3.7308923529573166
5.300000000000001,3.6289725638029764
5.4,3.5298219209512585
5.5,3.4333678381954735
5.6000000000000005,3.339539163340119
5.7,3.2482662357434324
5.800000000000001,3.1594809252918994
5.9,3.0731166562994363
6,2.989108419204185
6.1000000000000005,2.9073927724250788
6.2,2.8279078363194694
6.300000000000001,2.7505932808362767
6.4,2.675390308173442
6.5,2.6022416315130448
6.6000000000000005,2.5310914507135736
6.7,2.4618854256791605
6.800000000000001,2.394570647994059
6.9,2.3290956113024355
7,2.2654101808243725
7.1000000000000005,2.203465562325714
7.2,2.1432142707990227
7.300000000000001,2.084610099063316
7.4,2.0276080864495127
7.5,1.9721644877049977
7.6000000000000005,1.9182367422232185
7.7,1.8657834436817176
7.800000000000001,1.8147643101534456
7.9,1.7651401547411407
8,1.7168728567721414
8.1,1.6699253335809099
8.200000000000001,1.624261512898329
8.3,1.5798463058601298
8.4,1.5366455806413717
8.5,1.4946261367195628
8.6,1.4537556797654179
8.700000000000001,1.4140027971574831
8.8,1.3753369341145854
8.9,1.3377283704382854
9,1.3011481978561694
9.1,1.2655682979556961
9.200000000000001,1.2309613206975625
9.3,1.1973006634969297
9.4,1.1645604508604304
9.5,1.132715514566628
9.600000000000001,1.10174137437741
