Time,Concentration
0,0
0.1,2.297464423798385
0.2,4.135984874063947
0.30000000000000004,5.596408580703362
0.4,6.745596438472728
0.5,7.638835759904004
0.6000000000000001,8.321836995830683
0.7000000000000001,8.832386155126903
0.8,9.201712287567958
0.9,9.455619158405545
1,9.61542177266924
1.1,9.698721397088821
1.2000000000000002,9.720046926072229
1.3,9.69138563697936
1.4000000000000001,9.622622406541007
1.5,9.521903171958028
1.6,9.395935698860491
1.7000000000000002,9.250238466156812
1.8,9.089346613960696
1.9000000000000001,8.916982358298059
2,8.736195999760477
2.1,8.549482596831535
2.2,8.3588785003203
2.3000000000000003,8.16604122178616
2.4000000000000004,7.972315510041601
2.5,7.778788014264422
2.6,7.5863325021381325
2.7,7.395647262036662
2.8000000000000003,7.20728603738606
2.9000000000000004,7.021683608881446
3,6.8391769478624145
3.1,6.660022704943926
3.2,6.48441166624367
3.3000000000000003,6.312480700507984
3.4000000000000004,6.1443226302000244
3.5,5.979994384934301
3.6,5.8195237338384445
3.7,5.662914842276066
3.8000000000000003,5.510152856036316
3.9000000000000004,5.361207681066072
4,5.216037097830809
4.1000000000000005,5.074589325399041
4.2,4.9368051304908205
4.3,4.802619560299772
4.4,4.6719633643005105
4.5,4.544764159000279
4.6000000000000005,4.420947380281094
4.7,4.30043706027208
4.800000000000001,4.183156459314
4.9,4.069028578300177
5,3.9579765723104057
5.1000000000000005,3.849924082840141
5.2,3.744795502936268
5.300000000000001,3.6425161870757488
5.4,3.543012615575337
5.5,3.4462125216257364
5.6000000000000005,3.3520449876412646
5.7,3.260440516455641
5.800000000000001,3.1713310819344107
5.9,3.084650162780093
6,3.000332762648856
6.1000000000000005,2.918315419153776
6.2,2.838536203879864
6.300000000000001,2.7609347151638906
6.4,2.6854520650842795
6.5,2.6120308618516868
6.6000000000000005,2.540615188580387
6.7,2.4711505792464625
6.800000000000001,2.40358399249483
6.9,2.337863783838209
7,2.273939676692712
7.1000000000000005,2.211762732613564
7.2,2.1512853210272693
7.300000000000001,2.0924610887011608
7.4,2.0352449291454837
7.5,1.979592952105451
7.6000000000000005,1.9254624532695355
7.7,1.8728118842946677
7.800000000000001,1.8216008232278214
7.9,1.7717899453861514
8,1.723340994743523
8.1,1.67621675585957
8.200000000000001,1.6303810263778136
8.3,1.5857985901115146
8.4,1.5424351907295024
8.5,1.500257506049043
8.6,1.4592331229385274
8.700000000000001,1.4193305128293767
8.8,1.3805190078337932
8.9,1.3427687774627717
9,1.306050805937087
9.1,1.2703368700825455
9.200000000000001,1.2355995177997785
9.3,1.2018120470980223
9.4,1.1689484856817127
9.5,1.1369835710783425
9.600000000000001,1.1058927312956797
9.700000000000001,1.0756520659963
9.8,1.0462383281772933
9.9,1.0176289063429789
10,0.9898018071585309
10.100000000000001,0.9627356385724909
10.200000000000001,0.9364095933962834
10.3,0.910803433329023
