Time,Concentration
0,0
0.1,3.2942388877817086
0.2,5.838538262947632
0.30000000000000004,7.785579366223246
0.4,9.257392992629772
0.5,10.35150082541943
0.6000000000000001,11.145826568831241
0.7000000000000001,11.702623298679
0.8,12.071614090347245
0.9,12.292503511365558
1,12.396985999917804
1.1,12.410351907676207
1.2000000000000002,12.352771798721996
1.3,12.240323453205418
1.4000000000000001,12.085813114864035
1.5,11.899432197852422
1.6,11.689282412571515
1.7000000000000002,11.461795668107655
1.8,11.222069829254801
1.9000000000000001,10.974137184004732
2,10.721179101015098
2.1,10.465697656501627
2.2,10.209652850779246
2.3000000000000003,9.954572307962398
2.4000000000000004,9.70163897149404
2.5,9.451761203924017
2.6,9.205628816298328
2.7,8.963757846344537
2.8000000000000003,8.72652633991521
2.9000000000000004,8.494202938546115
3,8.266969714841071
3.1,8.04494040859079
3.2,7.828174985578493
3.3000000000000003,7.616691256332884
3.4000000000000004,7.410474144392455
3.5,7.209483075533633
3.6,7.013657864962778
3.7,6.822923403939588
3.8000000000000003,6.637193386897022
3.9000000000000004,6.456373271819969
4,6.280362628017782
4.1000000000000005,6.109056994536424
4.2,5.9423493477543055
4.3,5.780131256952604
4.4,5.622293790854644
4.5,5.4687282254971645
4.6000000000000005,5.31932659369514
4.7,5.173982108284409
4.800000000000001,5.032589484867136
4.9,4.8950451846202805
5,4.761247593596967
5.1000000000000005,4.631097151648408
5.2,4.504496441453167
5.300000000000001,4.38135024602929
5.4,4.261565581416572
5.5,4.145051709866502
5.6000000000000005,4.031720137798349
5.7,3.921484601917141
5.800000000000001,3.8142610461997175
5.9,3.709967591903778
6,3.608524502314317
6.1000000000000005,3.5098541435897586
6.2,3.41388094278881
6.300000000000001,3.32053134393429
6.4,3.2297337627907416
6.5,3.1414185408892803
6.6000000000000005,3.0555178992187533
6.7,2.971965891911009
6.800000000000001,2.8906983601752394
6.9,2.8116528866784187
7,2.7347687505225657
7.1000000000000005,2.6599868829328615
7.2,2.587249823741402
7.300000000000001,2.5165016787281527
7.4,2.4476880778623404
7.5,2.3807561344729473
7.6000000000000005,2.315654405365511
7.7,2.2523328518934727
7.800000000000001,2.1907428019851913
7.9,2.130836913122315
8,2.0725691362609187
8.1,2.0158946806835574
8.200000000000001,1.960769979767948
8.3,1.9071526576561164
8.4,1.8550014968065038
8.5,1.8042764064106205
8.6,1.7549383916551318
8.700000000000001,1.7069495238099242
8.8,1.6602729111224805
8.9,1.6148726704988265
9,1.570713899951436
9.1,1.5277626517945841
9.200000000000001,1.485985906567921
9.3,1.4453515476693035
9.4,1.4058283366782351
9.5,1.3673858893516684
9.600000000000001,1.3299946522742496
9.700000000000001,1.2936258801455067
9.8,1.2582516136868762
9.9,1.2238446581518656
10,1.190378562423066
10.100000000000001,1.1578275986801172
10.200000000000001,1.1261667426231423
10.3,1.0953716542365712
10.4,1.065418659078649
10.5,1.0362847300823241
10.600000000000001,1.0079474698535869
10.700000000000001,0.9803850934536895
10.8,0.9535764116520578
10.9,0.9275008146370434
11,0.9021382561720241
11.100000000000001,0.8774692381846874
11.200000000000001,0.8534747957776656
11.3,0.8301364826490114
11.4,0.8074363569113207
11.5,0.7853569672985984
11.600000000000001,0.7638813397502816
11.700000000000001,0.7429929643621029
11.8,0.7226757826937668
11.9,0.702914175423692
12,0.6836929503413206
12.100000000000001,0.6649973306677757
12.200000000000001,0.6468129436958845
12.3,0.6291258097408311
12.4,0.6119223313929585
12.5,0.5951892830644431
12.600000000000001,0.5789138008218179
12.700000000000001,0.5630833724965242
12.8,0.5476858280658843
12.9,0.5327093302971128
13,0.5181423656471604
13.100000000000001,0.503973735411406
13.200000000000001,0.4901925471143864
13.3,0.47678820613594314
13.4,0.463750407566358
13.5,0.45106912828420526
13.600000000000001,0.43873461925083734
13.700000000000001,0.4267373980155791
13.8,0.4150682414258638
13.9,0.4037181785367157
14,0.3926784837141188
14.100000000000001,0.38194066992697645
14.200000000000001,0.3714964822225041
14.3,0.3613378913800329
14.4,0.35145708773835527
14.5,0.3418464751918596
14.600000000000001,0.332498665350841
14.700000000000001,0.3234064718614994
14.8,0.31456290488125715
14.9,0.30596116570514925
15,0.2975946415391548
15.100000000000001,0.28945690041645356
15.200000000000001,0.28154168625269593
15.3,0.2738429140364879
15.4,0.266354665151392
15.5,0.2590711828258478
