"Time","Conc"
80.161669921875,0.0129896192661766
80.163330078125,0.0129876590626314
80.1649983723958,0.0129856988590863
80.1666666666667,0.0129837395263556
80.1683349609375,0.012981780193625
80.1700032552083,0.0129798217317089
80.1716634114583,0.0129778632697929
80.1733317057292,0.0129759048078768
80.175,0.0129739472167753
80.1766682942708,0.0129719896256737
80.1783365885417,0.0129700320345722
80.1799967447917,0.0129680753142852
80.1816650390625,0.0129661185939983
80.1833333333333,0.0129641627445258
80.1850016276042,0.0129622068950534
80.186669921875,0.012960251045581
80.188330078125,0.0129582960669231
80.1899983723958,0.0129563410882652
80.1916666666667,0.0129543869804218
80.1933349609375,0.012952432001764
80.1950032552083,0.0129504787647352
80.1966634114583,0.0129485246568918
80.1983317057292,0.012946571419863
80.2,0.0129446190536488
80.2016682942708,0.01294266581662
80.2033365885417,0.0129407134504057
80.2049967447917,0.012938761955006
80.2066650390625,0.0129368104596063
80.2083333333333,0.0129348589642067
80.2100016276042,0.012932907468807
80.211669921875,0.0129309568442218
80.213330078125,0.0129290070904512
80.2149983723958,0.012927056465866
80.2166666666667,0.0129251067120954
80.2183349609375,0.0129231578291394
80.2200032552083,0.0129212089461833
80.2216634114583,0.0129192600632273
80.2233317057292,0.0129173111802712
80.225,0.0129153631681297
80.2266682942708,0.0129134160268027
80.2283365885417,0.0129114680146612
80.2299967447917,0.0129095208733343
80.2316650390625,0.0129075746028218
80.2333333333333,0.0129056274614949
80.2350016276042,0.012903682061797
80.236669921875,0.0129017357912846
80.238330078125,0.0128997903915867
80.2399983723958,0.0128978449918889
80.2416666666667,0.0128959004630055
80.2433349609375,0.0128939559341222
80.2450032552083,0.0128920114052389
80.2466634114583,0.0128900677471701
80.2483317057292,0.0128881240891013
80.25,0.0128861813018471
80.2516682942708,0.0128842385145929
80.2533365885417,0.0128822957273386
80.2549967447917,0.012880353810899
80.2566650390625,0.0128784118944593
80.2583333333333,0.0128764699780196
80.2600016276042,0.0128745289323945
80.261669921875,0.0128725878867693
80.263330078125,0.0128706468411442
80.2649983723958,0.0128687066663336
80.2666666666667,0.012866766491523
80.2683349609375,0.012864827187527
80.2700032552083,0.0128628878835309
80.2716634114583,0.0128609485795349
80.2733317057292,0.0128590101463534
80.275,0.0128570717131719
80.2766682942708,0.0128551332799904
80.2783365885417,0.0128531957176235
80.2799967447917,0.0128512581552565
80.2816650390625,0.0128493214637041
80.2833333333333,0.0128473847721517
80.2850016276042,0.0128454480805993
80.286669921875,0.0128435122598615
80.288330078125,0.0128415764391236
80.2899983723958,0.0128396406183857
80.2916666666667,0.0128377056684624
80.2933349609375,0.0128357707185391
80.2950032552083,0.0128338366394304
80.2966634114583,0.0128319025603216
80.2983317057292,0.0128299684812129
80.3,0.0128280352729186
80.3016682942708,0.0128261020646244
80.3033365885417,0.0128241688563302
80.3049967447917,0.0128222365188506
80.3066650390625,0.0128203041813709
80.3083333333333,0.0128183718438912
80.3100016276042,0.0128164403772261
80.311669921875,0.012814508910561
80.313330078125,0.0128125783147104
80.3149983723958,0.0128106477188598
80.3166666666667,0.0128087171230093
80.3183349609375,0.0128067873979732
80.3200032552083,0.0128048576729372
80.3216634114583,0.0128029279479012
80.3233317057292,0.0128009990936797
80.325,0.0127990702394582
80.3266682942708,0.0127971422560513
80.3283365885417,0.0127952142726444
80.3299967447917,0.0127932862892374
80.3316650390625,0.0127913591766451
80.3333333333333,0.0127894320640527
80.3350016276042,0.0127875049514603
80.336669921875,0.0127855787096824
80.338330078125,0.0127836524679046
80.3399983723958,0.0127817270969413
80.3416666666667,0.0127798008551635
80.3433349609375,0.0127778763550147
80.3450032552083,0.0127759509840514
80.3466634114583,0.0127740264839027
80.3483317057292,0.0127721028545685
80.35,0.0127701783544198
80.3516682942708,0.0127682547250856
80.3533365885417,0.0127663319665659
80.3549967447917,0.0127644092080463
80.3566650390625,0.0127624864495266
80.3583333333333,0.012760563691007
80.3600016276042,0.0127586418033019
80.361669921875,0.0127567199155968
80.363330078125,0.0127547988987062
80.3649983723958,0.0127528778818157
80.3666666666667,0.0127509577357396
80.3683349609375,0.0127490367188491
80.3700032552083,0.0127471165727731
80.3716634114583,0.0127451972975116
80.3733317057292,0.0127432780222502
80.375,0.0127413587469887
80.3766682942708,0.0127394403425418
80.3783365885417,0.0127375210672803
80.3799967447917,0.012735603533648
80.3816650390625,0.012733685129201
80.3833333333333,0.0127317684663832
80.3850016276042,0.0127298509327508
80.386669921875,0.012727934269933
80.388330078125,0.0127260176071152
80.3899983723958,0.0127241009442974
80.3916666666667,0.0127221851522941
80.3933349609375,0.0127202702311054
80.3950032552083,0.0127183544391021
80.3966634114583,0.0127164395179134
80.3983317057292,0.0127145245967247
80.4,0.0127126105463505
80.4016682942708,0.0127106964959763
80.4033365885417,0.0127087833164167
80.4049967447917,0.012706870136857
80.4066650390625,0.0127049569572974
80.4083333333333,0.0127030437777378
80.4100016276042,0.0127011314689927
80.411669921875,0.0126992191602476
80.413330078125,0.0126973077223171
80.4149983723958,0.0126953962843865
80.4166666666667,0.0126934857172705
80.4183349609375,0.01269157427934
80.4200032552083,0.012689663712224
80.4216634114583,0.0126877540159225
80.4233317057292,0.0126858443196211
80.425,0.0126839346233197
80.4266682942708,0.0126820249270182
80.4283365885417,0.0126801161015313
80.4299967447917,0.012678208146859
80.4316650390625,0.0126762993213721
80.4333333333333,0.0126743913666997
80.4350016276042,0.0126724842828419
80.436669921875,0.0126705771989841
80.438330078125,0.0126686701151263
80.4399983723958,0.0126667630312685
80.4416666666667,0.0126648568182252
80.4433349609375,0.012662950605182
80.4450032552083,0.0126610452629533
80.4466634114583,0.0126591399207246
80.4483317057292,0.0126572345784958
80.45,0.0126553301070817
80.4516682942708,0.0126534256356675
80.4533365885417,0.0126515211642534
80.4549967447917,0.0126496175636537
80.4566650390625,0.0126477139630541
80.4583333333333,0.012645811233269
80.4600016276042,0.012643908503484
80.461669921875,0.0126420057736989
80.463330078125,0.0126401030439138
80.4649983723958,0.0126382011849433
80.4666666666667,0.0126363001967873
80.4683349609375,0.0126343983378168
80.4700032552083,0.0126324973496608
80.4716634114583,0.0126305972323194
80.4733317057292,0.012628697114978
80.475,0.0126267969976366
80.4766682942708,0.0126248968802951
80.4783365885417,0.0126229976337682
80.4799967447917,0.0126210983872414
80.4816650390625,0.012619200011529
80.4833333333333,0.0126173016358167
80.4850016276042,0.0126154032601044
80.486669921875,0.0126135057552066
80.488330078125,0.0126116082503088
80.4899983723958,0.012609710745411
80.4916666666667,0.0126078141113278
80.4933349609375,0.0126059174772445
80.4950032552083,0.0126040217139758
80.4966634114583,0.0126021259507071
80.4983317057292,0.0126002301874384
80.5,0.0125983352949843
80.5016682942708,0.0125964395317156
80.5033365885417,0.012594545510076
80.5049967447917,0.0125926506176218
80.5066650390625,0.0125907565959822
80.5083333333333,0.0125888634451572
80.5100016276042,0.0125869702943321
80.511669921875,0.0125850771435071
80.513330078125,0.012583183992682
80.5149983723958,0.0125812917126715
