"molecule","mult","F96","Cmax_ss_MIC","AUC_ss_MIC","Cmin_ss"
"B",33.2170721145876,66.133015993765,14.6503426839179,123.001838459239,2.37536523967765
"B",71.7239525630357,87.3163930659773,24.4904120852219,157.410943714521,1.90292530246445
"B",109.056781394511,95.2316577466172,30.2651204675334,170.494158558296,1.4186031235768
"B",77.3410541547281,88.9665770796371,25.5256242214002,160.127690907878,1.82076560911696
"B",54.4647877687281,81.2919129855858,20.7110669687009,147.492662350529,2.20287332758516
"B",302.347202161904,99.9783525095421,43.5822779985414,179.362764391636,0.266606232723785
"B",430.874432203061,100,43.987915407855,179.456193353474,0
"B",116.128886143453,95.6966788730704,31.1432956149062,171.297478859427,1.33005531765667
"B",368.26579134012,100,43.987915407855,179.456193353474,0
"B",62.8132566051329,84.4130685771711,22.6690656649458,152.63111395549,2.04747660566096
"B",94.5692500965275,93.3679512471354,28.2867441427786,167.373804563982,1.60162910742026
"B",71.9620109017511,87.3889133617884,24.5359063390271,157.530336041968,1.89931464740054
"B",240.635343904349,99.8356327981119,40.9079516550244,178.746796711748,0.430864280694117
"B",99.8278685718347,94.5522953999115,29.0297203382918,169.323625690832,1.54266274269699
"B",167.767850894878,98.4193720202296,36.2850006251576,176.000909638036,0.811608970469167
"B",42.644164632909,74.2498201647149,17.6353745411991,136.080274182824,2.32692658884956
"B",189.360213062676,99.3154134928061,37.977141707507,177.54881416243,0.640987676302952
"B",215.768760746681,99.7674432885038,39.6301954147059,178.452495850254,0.509344510425775
"B",901.055505934987,100,43.987915407855,179.456193353474,0
"B",274.119483567954,99.9170794247303,42.4341238773019,179.09831430613,0.337126255525444
"B",98.0426276533572,94.1573676148941,28.781969764671,168.673444291276,1.56232548663515
"B",45.5579961600971,76.3972544036685,18.4251138868439,139.54038977429,2.31411134591821
"B",239.930104745067,99.8337979298106,40.8735693220871,178.738877556368,0.432976055461863
"B",66.5392619746564,85.6742537657288,23.4602466498274,154.707440772957,1.98468446400369
"B",225.031230371178,99.7937199303484,40.1225753025285,178.565903885837,0.479102367603659
"B",100.922637177561,94.6579715280083,29.1817353245505,169.503120173863,1.52784258186094
"B",14.3707740772274,39.3442848179302,7.60396739990722,77.2552363060894,1.8223331296555
"B",542.250979039362,100,43.987915407855,179.456193353474,0
"B",320.687421534088,100,43.987915407855,179.456193353474,0
"B",163.109311909665,98.2109548284829,35.8914124897686,175.640870595268,0.851295092228756
"B",285.731747878328,99.9430168747257,42.9201478827544,179.210258414871,0.307274493194389
"B",178.20905395046,98.8662173583858,37.1288514705613,176.772831409299,0.726522138864004
"B",61.8418799099152,84.0719727492173,22.4550855646814,152.069557713526,2.06445915330099
"B",179.311034510594,98.9118417156364,37.215011376796,176.851647123942,0.717834497590865
"B",118.035318917053,95.8171914803262,31.3708792033,171.505663430931,1.30710770011593
"B",121.362657749737,96.0229351208742,31.7594184364252,171.861083935245,1.26793066725403
"B",474.195761607008,100,43.987915407855,179.456193353474,0
"B",78.7438429030052,89.3599760331207,25.7724157110977,160.775355346449,1.80117898295049
"B",278.135822943292,99.9261726693115,42.6045159225762,179.137560074715,0.326660717236045
"B",25.8150974231803,57.5303538529709,12.2314281362337,108.684285853639,2.2531883596186
"B",188.033276011714,99.2633684216274,37.8788565211953,177.458906715492,0.650897928976796
"B",40.6863818207833,72.7228983446676,17.0738345335281,133.619977191811,2.33603879992739
"B",549.715924384807,100,43.987915407855,179.456193353474,0
"B",86.1827987150844,91.3356080350328,27.0117915674096,164.027897276241,1.70281581975114
"B",73.4109272649104,87.8251922982416,24.809597785579,158.248595076305,1.8775931040234
"B",77.1961414634063,88.925531760373,25.4998752065729,160.060116773728,1.8228091817223
"B",290.059275986431,99.9524141921078,43.0962377387493,179.250816539093,0.296458993401994
"B",88.649977097285,91.9533351205452,27.3993111230925,165.044879813906,1.67206029945884
"B",93.1719620178657,93.0421712082453,28.082372116876,166.837463162671,1.61784910947603
"B",29.0823097638207,61.6020577929994,13.3673678307367,115.466373059216,2.31310079076327
"B",237.581487243374,99.8276482488411,40.7583346873188,178.712335989819,0.440053806541683
"B",59.1257333996312,83.0889870578745,21.8384278410916,150.451239031512,2.11340024247479
"B",55.4798154385468,81.6960293336824,20.964581815842,148.157971155725,2.18275310162158
"B",150.675004472975,97.6240877520935,34.7831357858104,174.627062383747,0.963044406453233
"B",92.7225627603495,92.9363538991156,28.0159896033369,166.66325296841,1.62311756293151
"B",391.35828242308,100,43.987915407855,179.456193353474,0
"B",81.7648851183822,90.1839235474591,26.2893038031871,162.13184473098,1.76015611849895
"B",160.924704754164,98.1111592666643,35.7029522731852,175.46847455515,0.870297837559931
"B",42.21655417471,73.9223875909878,17.5149581010458,135.552688968359,2.32888060816239
"B",122.849433368954,96.1130518735706,31.9296005810162,172.016759909507,1.25077092918196
"B",149.767879992029,97.5793959173559,34.6987369137499,174.549857594336,0.971554479831481
"B",82.9355771342407,90.4950559682252,26.4844869192939,162.644071321398,1.74466539499842
"B",409.600363872001,100,43.987915407855,179.456193353474,0
"B",639.552820813595,100,43.987915407855,179.456193353474,0
"B",87.464270150068,91.6586355173743,27.2144368283447,164.559707061552,1.68673286253406
"B",92.0618190788103,92.7798375446912,27.917801990156,166.405575422708,1.63091023064428
"B",181.855336427097,99.0161191708103,37.411935482725,177.03178559922,0.697978324747704
"B",48.9097457736234,78.7037199141656,19.2733384936658,143.25674910641,2.30034705209554
"B",74.275925209639,88.0815629587152,24.9704271336308,158.670665746324,1.86482887005104
"B",120.842020658973,95.9911169547157,31.6993310099281,171.806118306017,1.27398937865758
"B",329.391464390315,100,43.987915407855,179.456193353474,0
"B",228.967686956353,99.8045612523256,40.3257233657611,178.612694226696,0.4666249433744
"B",59.6356277203881,83.2769177842498,21.9563226740885,150.760634995356,2.10404350969726
"B",193.83841792816,99.4884037642978,38.3038274181542,177.847653481941,0.608047433129586
