Time,Concentration
0,0
0.1,3.284753650418147
0.2,5.821430506655258
0.30000000000000004,7.762399153029899
0.4,9.229426790420233
0.5,10.319813500696295
0.6000000000000001,11.111297172263235
0.7000000000000001,11.66597544400982
0.8,12.03344165563715
0.9,12.253292316491375
1,12.357132040019426
1.1,12.370176651497552
1.2000000000000002,12.312534995130163
1.3,12.200233829389083
1.4000000000000001,12.046037296090196
1.5,11.860102131130343
1.6,11.650501534845786
1.7000000000000002,11.423644023261113
1.8,11.184608306763534
1.9000000000000001,10.937411025045822
2,10.685220794683167
2.1,10.430529329066726
2.2,10.175288234174278
2.3000000000000003,9.921018359521126
2.4000000000000004,9.668897205010174
2.5,9.419828782048567
2.6,9.174499445855583
2.7,8.933422511082785
2.8000000000000003,8.696973899305142
2.9000000000000004,8.465420616316123
3,8.23894349683897
3.1,8.017655366153129
3.2,7.801615537759352
3.3000000000000003,7.590841381998464
3.4000000000000004,7.3853175532457644
3.5,7.185003345527537
3.6,6.989838552232956
3.7,6.799748130294128
3.8000000000000003,6.614645908996742
3.9000000000000004,6.434437535440129
4,6.259022810170003
4.1000000000000005,6.088297535726543
4.2,5.922154976238541
4.3,5.760487006514998
4.4,5.603185013350334
4.5,5.450140599177714
4.6000000000000005,5.3012461281451095
4.7,5.156395146645184
4.800000000000001,5.01548270389868
4.9,4.8784055930489565
5,4.745062529113798
5.1000000000000005,4.61535427685367
5.2,4.489183738987346
5.300000000000001,4.3664560130848
5.4,4.247078423787473
5.5,4.130960535663111
5.6000000000000005,4.018014150928977
5.7,3.9081532954190608
5.800000000000001,3.801294195485141
5.9,3.6973552479733054
6,3.596256984979545
6.1000000000000005,3.4979220347379445
6.2,3.402275079715417
6.300000000000001,3.3092428127634443
6.4,3.2187538919990053
6.5,3.130738894944367
6.6000000000000005,3.045130272341778
6.7,2.9618623019684254
6.800000000000001,2.8808710427046567
6.9,2.802094289050903
7,2.7254715262427993
7.1000000000000005,2.6509438860775076
7.2,2.5784541035352544
7.300000000000001,2.5079464742570154
7.4,2.439366812921101
7.5,2.372662412546926
7.6000000000000005,2.3077820047428994
7.7,2.2446757209064376
7.800000000000001,2.1832950543770764
7.9,2.1235928235382695
8,2.065523135859188
8.1,2.009041352864652
8.200000000000001,1.9541040560188654
8.3,1.9006690135068076
8.4,1.8486951478957787
8.5,1.7981425046587174
8.6,1.7489722215402077
8.700000000000001,1.701146498745768
8.8,1.654628569934795
8.9,1.6093826739974726
9,1.5653740275960983
9.1,1.522568798451356
9.200000000000001,1.4809340793543753
9.3,1.4404378628856682
9.4,1.4010490168223528
9.5,1.3627372602154726
9.600000000000001,1.325473140119549
9.700000000000001,1.2892280089569288
9.8,1.253974002499871
9.9,1.2196840184537294
10,1.1863316956249965
10.100000000000001,1.1538913936583661
10.200000000000001,1.12233817332738
10.3,1.0916477773636322
10.4,1.0617966118098714
10.5,1.0327617278827514
10.600000000000001,1.0045208043313376
10.700000000000001,0.9770521302778564
10.8,0.950334588527534
10.9,0.9243476393347233
11,0.8990713046128619
11.100000000000001,0.8744861525761454
11.200000000000001,0.8505732828011175
11.3,0.8273143116967103
11.4,0.8046913583715734
11.5,0.782687030887832
11.600000000000001,0.7612844128907179
11.700000000000001,0.740467050603794
11.8,0.7202189401797802
11.9,0.7005245153972641
12,0.6813686356938327
12.100000000000001,0.6627365745264333
12.200000000000001,0.6446140080500181
12.3,0.6269870041057599
12.4,0.6098420115103903
12.5,0.5931658496384123
12.600000000000001,0.5769456982891891
12.700000000000001,0.5611690878311153
12.8,0.5458238896152925
12.9,0.5308983066513462
13,0.516380864538208
13.100000000000001,0.5022604026428974
13.200000000000001,0.48852606552052175
13.3,0.4751672945688903
13.4,0.4621738199113391
13.5,0.44953565250151617
13.600000000000001,0.4372430764440632
13.700000000000001,0.42528664152528933
13.8,0.41365715594809
13.9,0.40234567926553494
14,0.39134351550768315
14.100000000000001,0.38064220649634717
14.200000000000001,0.3702335253426673
14.3,0.3601094701224903
14.4,0.35026225772469916
14.5,0.34068431786775966
14.600000000000001,0.3313682872798832
14.700000000000001,0.3223070040383355
14.8,0.3134935020635358
14.9,0.3049210057637157
15,0.29658292482601917
15.100000000000001,0.2884728491500423
15.200000000000001,0.2805845439199136
15.3,0.27291194481112935
15.4,0.26544915332845825
15.5,0.25819043227133087
15.600000000000001,0.25113020132322944
15.700000000000001,0.2442630327616847
15.8,0.2375836472855836
15.9,0.23108690995657996
16,0.224767826251486
16.1,0.21862153822261374
16.2,0.21264332076311027
16.3,0.20682857797441714
16.400000000000002,0.20117283963306495
16.5,0.19567175775407947
16.6,0.1903211032483639
16.7,0.1851167626714859
16.8,0.18005473506136668
16.900000000000002,0.17513112886244675
17,0.17034215893395757
17.1,0.16568414364000378
17.2,0.1611535020192176
17.3,0.15674675103180766
17.400000000000002,0.15246050288188953
17.5,0.14829146241303498
17.6,0.1442364245750415
17.7,0.14029227195997318
17.8,0.13645597240557764
17.900000000000002,0.1327245766642394
18,0.12909521613567373
18.1,0.12556510066162135
18.2,0.12213151638084777
18.3,0.11879182364279614
18.400000000000002,0.11554345497829326
18.5,0.11238391312574571
18.6,0.10931076911130903
18.7,0.10632166038155684
18.8,0.10341428898721003
18.900000000000002,0.10058641981653356
19,0.09783587887704062
19.1,0.09516055162418266
19.200000000000003,0.09255838133574344
19.3,0.09002736753068388
19.400000000000002,0.08756556443122374
19.5,0.08517107946697908
19.6,0.08284207182000211
19.700000000000003,0.08057675100960893
19.8,0.07837337551590404
19.900000000000002,0.07623025144094486
20,0.07414573120651759
20.1,0.07211821228752081
20.200000000000003,0.07014613597998659
20.3,0.06822798620278893
20.400000000000002,0.06636228833211973
20.5,0.0645476080678369
20.6,0.0627825503308107
20.700000000000003,0.06106575819042384
20.8,0.059395911821398084
20.900000000000002,0.05777172748914664
21,0.056191956562872854
21.1,0.05465538455565452
21.200000000000003,0.05316083019077838
21.3,0.051707144493605015
21.400000000000002,0.05029320990826679
21.5,0.048917939438520304
21.6,0.04758027581209132
21.700000000000003,0.04627919066787172
21.8,0.045013683765341934
21.900000000000002,0.0437827822156119
22,0.04258553973348953
22.1,0.04142103591000105
22.200000000000003,0.040288375504804456
22.3,0.03918668775795202
22.400000000000002,0.038115125720472466
22.5,0.03707286560325879
22.6,0.0360591061437604
22.700000000000003,0.03507306798999329
22.8,0.03411399310139446
22.900000000000002,0.03318114416605989
23,0.03227380403391845
23.1,0.031391275165405345
23.200000000000003,0.030532879095211917
23.3,0.029697955910699042
23.400000000000002,0.02888586374457334
23.5,0.028095978281436427
23.6,0.027327692277827255
23.700000000000003,0.026580415095389186
23.8,0.025853572246802507
23.900000000000002,0.025146604954133414
