"t_h","c_mgL"
39.0149983723958,0.216397289517969
39.0166666666667,0.216355323223323
39.0183349609375,0.216313356928676
39.0199991861979,0.216271418500096
39.0216674804688,0.216229466138482
39.0233317057292,0.216187527709901
39.025,0.216145603214353
39.0266682942708,0.216103678718805
39.0283325195312,0.21606176815629
39.0300008138021,0.216019871526808
39.0316650390625,0.215977974897325
39.0333333333333,0.215936078267843
39.0350016276042,0.215894195571393
39.0366658528646,0.215852326807976
39.0383341471354,0.215810458044559
39.0399983723958,0.215768589281142
39.0416666666667,0.21572674838379
39.0433349609375,0.215684893553406
39.0449991861979,0.215643066589087
39.0466674804687,0.215601225691736
39.0483317057292,0.21555941266045
39.05,0.215517599629164
39.0516682942708,0.215475786597878
39.0533325195313,0.215433987499625
39.0550008138021,0.215392202334404
39.0566650390625,0.215350417169183
39.0583333333333,0.215308632003963
39.0600016276042,0.215266860771775
39.0616658528646,0.21522510347262
39.0633341471354,0.215183346173465
39.0649983723958,0.215141602807343
39.0666666666667,0.215099859441221
39.0683349609375,0.215058130008131
39.0699991861979,0.215016414508075
39.0716674804687,0.214974699008018
39.0733317057292,0.214932983507961
39.075,0.214891281940937
39.0766682942708,0.214849594306946
39.0783325195313,0.214807906672955
39.0800008138021,0.214766219038963
39.0816650390625,0.214724559271038
39.0833333333333,0.214682885570079
39.0850016276042,0.214641225802153
39.0866658528646,0.21459957996726
39.0883341471354,0.2145579480654
39.0899983723958,0.214516302230507
39.0916666666667,0.21447468426168
39.0933349609375,0.214433066292852
39.0949991861979,0.214391448324025
39.0966674804688,0.21434984428823
39.0983317057292,0.214308254185468
39.1,0.214266664082706
39.1016682942708,0.214225087912977
39.1033325195312,0.214183511743247
39.1050008138021,0.214141949506551
39.1066650390625,0.214100387269855
39.1083333333333,0.214058838966191
39.1100016276042,0.214017290662527
39.1116658528646,0.213975756291896
39.1133341471354,0.213934221921265
39.1149983723958,0.213892701483667
39.1166666666667,0.213851194979101
39.1183349609375,0.213809688474536
39.1199991861979,0.21376818196997
39.1216674804688,0.21372670333147
39.1233317057292,0.213685210759938
39.125,0.213643732121438
39.1266682942708,0.213602267415971
39.1283325195312,0.213560802710503
39.1300008138021,0.213519351938069
39.1316650390625,0.213477901165634
39.1333333333333,0.213436464326233
39.1350016276042,0.213395041419864
39.1366658528646,0.213353618513495
39.1383341471354,0.213312195607126
39.1399983723958,0.21327078663379
39.1416666666667,0.213229391593486
39.1433349609375,0.213187996553183
39.1449991861979,0.213146615445912
39.1466674804688,0.213105234338641
39.1483317057292,0.21306385323137
39.15,0.213022499990165
39.1516682942708,0.21298114674896
39.1533325195312,0.212939793507755
39.1550008138021,0.212898454199582
39.1566650390625,0.21285711489141
39.1583333333333,0.21281578951627
39.1600016276042,0.21277446414113
39.1616658528646,0.212733152699023
39.1633341471354,0.212691855189949
39.1649983723958,0.212650557680875
39.1666666666667,0.212609274104834
39.1683349609375,0.212567990528792
39.1699991861979,0.212526720885783
39.1716674804687,0.212485451242775
39.1733317057292,0.212444195532799
39.175,0.212402939822823
39.1766682942708,0.21236169804588
39.1783325195313,0.212320456268936
39.1800008138021,0.212279228425026
39.1816650390625,0.212238000581115
39.1833333333333,0.212196786670238
39.1850016276042,0.212155586692393
39.1866658528646,0.212114386714548
39.1883341471354,0.212073186736703
39.1899983723958,0.212032014624923
39.1916666666667,0.211990828580111
39.1933349609375,0.211949656468332
39.1949991861979,0.211908498289585
39.1966674804687,0.211867340110838
39.1983317057292,0.211826195865124
39.2,0.21178505161941
39.2016682942708,0.211743921306729
39.2033325195313,0.211702804927081
39.2050008138021,0.211661688547432
39.2066650390625,0.211620572167784
39.2083333333333,0.211579469721168
39.2100016276042,0.211538381207585
39.2116658528646,0.211497292694002
39.2133341471354,0.211456204180419
39.2149983723958,0.211415129599869
39.2166666666667,0.211374068952352
39.2183349609375,0.211333008304834
39.2199991861979,0.21129196159035
39.2216674804688,0.211250914875865
39.2233317057292,0.211209882094413
39.225,0.211168849312961
39.2266682942708,0.211127830464542
39.2283325195312,0.211086811616123
39.2300008138021,0.211045806700736
39.2316650390625,0.211004815718383
39.2333333333333,0.210963824736029
39.2350016276042,0.210922833753675
39.2366658528646,0.210881856704354
39.2383341471354,0.210840893588066
39.2399983723958,0.210799930471778
39.2416666666667,0.210758981288522
39.2433349609375,0.210718032105267
39.2449991861979,0.210677096855044
39.2466674804688,0.210636161604822
39.2483317057292,0.210595240287632
39.25,0.210554318970442
39.2516682942708,0.210513411586285
39.2533325195312,0.210472504202127
39.2550008138021,0.210431610751003
39.2566650390625,0.210390731232911
39.2583333333333,0.21034985171482
39.2600016276042,0.210308972196728
39.2616658528646,0.210268106611669
39.2633341471354,0.210227254959643
39.2649983723958,0.210186403307617
39.2666666666667,0.210145551655591
39.2683349609375,0.210104713936597
39.2699991861979,0.210063890150636
39.2716674804688,0.210023066364676
39.2733317057292,0.209982256511748
39.275,0.20994144665882
39.2766682942708,0.209900650738925
39.2783325195312,0.209859868752062
39.2800008138021,0.209819072832167
39.2816650390625,0.209778304778337
39.2833333333333,0.209737536724508
39.2850016276042,0.209696768670678
