"t_h","c_mgL"
24.1866658528646,0.882107102791071
24.1883341471354,0.882015534899831
24.190000406901,0.881924022740722
24.1916666666667,0.881832454849482
24.1933329264323,0.881740942690372
24.1949991861979,0.881649374799132
24.1966674804688,0.881557862640023
24.1983337402344,0.881466350480914
24.2,0.881374838321805
24.2016662597656,0.881283326162696
24.2033325195313,0.881191814003587
24.2050008138021,0.881100301844478
24.2066670735677,0.881008789685368
24.2083333333333,0.880917277526259
24.209999593099,0.880825821099281
24.2116658528646,0.880734308940172
24.2133341471354,0.880642852513194
24.215000406901,0.880551340354085
24.2166666666667,0.880459883927107
24.2183329264323,0.880368371767998
24.2199991861979,0.88027691534102
24.2216674804687,0.880185458914042
24.2233337402344,0.880094002487063
24.225,0.880002546060085
24.2266662597656,0.879911089633107
24.2283325195312,0.879819633206129
24.2300008138021,0.879728176779151
24.2316670735677,0.879636776084304
24.2333333333333,0.879545319657326
24.234999593099,0.879453863230348
24.2366658528646,0.8793624625355
24.2383341471354,0.879271061840653
24.240000406901,0.879179605413675
24.2416666666667,0.879088204718828
24.2433329264323,0.878996804023981
24.2449991861979,0.878905403329134
24.2466674804688,0.878814002634287
24.2483337402344,0.87872260193944
24.25,0.878631201244593
24.2516662597656,0.878539800549746
24.2533325195312,0.878448399854898
24.2550008138021,0.878357054892182
24.2566670735677,0.878265654197335
24.2583333333333,0.878174253502488
24.259999593099,0.878082908539772
24.2616658528646,0.877991563577056
24.2633341471354,0.877900162882209
24.265000406901,0.877808817919493
24.2666666666667,0.877717472956777
24.2683329264323,0.877626127994061
24.2699991861979,0.877534783031344
24.2716674804688,0.877443438068628
24.2733337402344,0.877352093105912
24.275,0.877260748143196
24.2766662597656,0.877169458912611
24.2783325195313,0.877078113949895
24.2800008138021,0.876986768987179
24.2816670735677,0.876895479756594
24.2833333333333,0.876804190526009
24.284999593099,0.876712845563293
24.2866658528646,0.876621556332707
24.2883341471354,0.876530267102122
24.290000406901,0.876438977871537
24.2916666666667,0.876347688640952
24.2933329264323,0.876256399410367
24.2949991861979,0.876165110179782
24.2966674804687,0.876073820949197
24.2983337402344,0.875982531718612
24.3,0.875891298220158
24.3016662597656,0.875800008989572
24.3033325195312,0.875708775491118
24.3050008138021,0.875617486260533
24.3066670735677,0.875526252762079
