run,CL,V1,V2,F_oral,Cmax,AUC_MIC,Cmax_MIC
139,7.788025410886116,17.689923702328162,19.537491675035252,0.3381604767239706,8.897862520974954,22.79075342053928,8.897862520974954
140,2.764969387753261,16.10639163972115,20.202780265514615,0.3381604767239706,10.259422210073328,54.66402608325847,10.259422210073328
141,5.7162989178832415,14.871209485033155,18.56062737307678,0.3381604767239706,10.534991217351726,30.776652426624214,10.534991217351726
142,6.529728300881572,17.1790409147661,14.756702899352948,0.3381604767239706,9.293859007728535,27.355292721129214,9.293859007728535
143,4.096563835616092,11.503090394995908,12.946757026396956,0.3381604767239706,13.770408000219774,42.90860305369467,13.770408000219774
144,8.332028216500458,18.59996565833858,17.636698823270635,0.3381604767239706,8.495596283075129,21.43486387003745,8.495596283075129
145,4.670205635605817,18.12937428645562,17.88555949650262,0.3381604767239706,9.06203227835254,36.33684937482335,9.06203227835254
146,7.024528868387931,17.762334228301274,15.694720303282509,0.3381604767239706,8.980544458365713,25.39570372828551,8.980544458365713
147,4.178121226164406,16.361385911967947,12.372275721640857,0.3381604767239706,9.947263021156315,41.89388483916103,9.947263021156315
148,7.969944146649793,20.71075317556108,15.150061668320761,0.3381604767239706,7.718739852830179,22.59348116596968,7.718739852830179
149,6.718152003989625,20.693755653143043,19.301267484337405,0.3381604767239706,7.745167033050151,26.26984902603082,7.745167033050151
150,10.07392496568755,18.787031928441376,16.659019726826287,0.3381604767239706,8.217136418102726,18.005083643913633,8.217136418102726
151,5.2775957310912345,18.374720875432104,13.290574510697606,0.3381604767239706,8.895307652205473,33.43382424512632,8.895307652205473
152,7.683689820111991,16.09344636220846,14.17703206298815,0.3381604767239706,9.471759464549429,23.78434629064071,9.471759464549429
153,6.156662466267686,12.88360499431669,19.80782452909319,0.3381604767239706,12.102498513301187,28.31972420469223,12.102498513301187
154,5.557947172132218,16.609731212116515,18.737904639411145,0.3381604767239706,9.626914181683796,31.328110065429858,9.626914181683796
155,4.234648283168158,24.113168854625954,14.607789728249251,0.3381604767239706,7.000260324473958,39.42297975212828,7.000260324473958
156,2.2602377913130796,15.309385401433369,12.795242901844325,0.3381604767239706,10.801604208717054,68.60424207327642,10.801604208717054
157,5.590351159273642,16.332420927907837,14.164650016323513,0.3381604767239706,9.82243345174068,31.78177383863322,9.82243345174068
158,7.067357102184336,15.408377777613659,10.870713114867934,0.3381604767239706,10.200675210521354,25.719144507291244,10.200675210521354
159,5.607671845256671,14.547564801519071,20.309161104726595,0.3381604767239706,10.819765696074446,30.9617131883676,10.819765696074446
160,2.813527604019999,12.340192691592497,15.470089621403675,0.3381604767239706,13.230435920659716,57.69364790032019,13.230435920659716
161,7.744569483275167,14.239681531561923,14.891673750983902,0.3381604767239706,10.787020165453749,23.32332996777648,10.787020165453749
162,9.660153819409578,12.558584859206738,17.05648341103223,0.3381604767239706,11.722204314226223,18.73057259891623,11.722204314226223
163,6.448005176640995,16.92525170749766,19.759033441709033,0.3381604767239706,9.33831025093148,27.286106638173372,9.33831025093148
164,6.706350611290673,23.139696281473878,17.1767357499949,0.3381604767239706,7.033538272454876,26.35971589823607,7.033538272454876
165,5.430783151306338,18.299727311798264,16.92560118461874,0.3381604767239706,8.83358475223128,32.17587075484939,8.83358475223128
166,4.28121502537961,20.265244074978206,15.021310144297555,0.3381604767239706,8.26933356672872,39.423899218957956,8.26933356672872
167,3.632166654980708,19.61143625274825,17.518048257505846,0.3381604767239706,8.555460291400804,44.53687637841354,8.555460291400804
168,6.064960621877146,16.694647500255734,14.009355321820633,0.3381604767239706,9.569140843881241,29.4765116953089,9.569140843881241
169,3.472764344857768,16.322459764597276,12.804942717238045,0.3381604767239706,10.046079564107322,48.95874773576684,10.046079564107322
170,11.081376051817717,21.195744267985706,19.057477298468342,0.3381604767239706,7.316467547514613,16.31413153992287,7.316467547514613
171,5.583707245491273,14.477205306928958,14.963077129051207,0.3381604767239706,10.87623115652512,31.89815282275902,10.87623115652512
